,model,validation f1 mean,validation f1 std,validation precision mean,validation precision std,validation recall mean,validation recall std,validation loss mean,validation loss std,validation auc mean,validation auc std
349,_df___mmc7_None_PCA_LSTM__None.pth,0.6032148334580263,0.05269714088550701,0.5973547367588435,0.17869014574623418,0.8935975609756097,0.04969886264538748,0.6707186937332154,0.0020486371133378875,0.8411335328673409,0.03155544577435883
350,g__conpool__mmc7_None__LSTM__None.pth,0.5334911282127803,0.049457599819040514,0.5293286496696108,0.08037420234963052,0.8101829268292683,0.1435270657058275,0.7012220323085785,0.001221700043689597,0.7714884090571089,0.027605822564524003
351,_df__transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_None.pth,0.23708892247377422,0.1359125229988434,0.14642768201158052,0.08850715684352403,0.7528896103896104,0.27837860867462594,0.7691180109977722,0.018782317086697458,0.370425992440108,0.15270780059561895
352,g_df_conpool_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_mean.pth,0.2821059561935606,0.1069316299549701,0.18278312077559863,0.07926114612379552,0.8417784992784993,0.12148546839721124,0.7018480241298676,0.0018272647254209675,0.37811240783213595,0.09205901106291313
353,allergy_None__CNNLSTM_padded_GAIN.pth,0.42705934720539096,0.10330317218609844,0.47581738437001597,0.2101634898851664,0.8342027417027417,0.12401712855870445,0.6796241104602814,0.007326431999839625,0.7558155192789,0.0902628805574668
354,allergy_PCA_CNNLSTM_padded_None.pth,0.4064699972548003,0.14475128998146833,0.3940134865134865,0.24485549086553557,0.802135642135642,0.12190393945265651,0.6801003396511078,0.005614286015060492,0.713591426494624,0.0815307210957321
355,digiulio_None__LSTM__mean.pth,0.85,0.12247448713915891,0.85,0.12247448713915891,0.85,0.12247448713915891,0.7127507090568542,0.006725216516065994,,
356,g_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_mean.pth,0.3874465597488458,0.15267890300336726,0.28524892112620304,0.12384032466958647,0.7527705627705628,0.12057473107840387,0.5658446311950683,0.01831520396394154,0.6943027101169829,0.08211115583305609
357,allergy_class__CNNLSTM_padded_mean.pth,0.37779548272158125,0.14681271459423312,0.27117532695499225,0.12095149354490294,0.856424963924964,0.12559341769935484,0.7273469150066376,0.003876648095757622,0.6777142349079674,0.07203750709148359
358,__conpool__mmc7_None_PCA_LSTM_padded_None.pth,0.8043088415437811,0.053225922429515314,0.7615320439672693,0.09876446299159329,0.943109756097561,0.02483294871855329,0.6917466819286346,0.002328284223450557,0.962834008774539,0.023611254687581185
359,digiulio_None_PCA_LSTM__None.pth,0.8,0.21794494717703367,0.8,0.21794494717703367,0.8,0.21794494717703367,0.7348381161689759,0.01406076138963714,,
360,__conpool_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_None.pth,0.38392471353901386,0.14576749518408913,0.2861134138765718,0.11755570069100443,0.8301911976911978,0.1206748494910012,0.7018480241298676,0.0018272647254209675,0.6856307704199517,0.06601601730556596
361,___transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_GAIN.pth,0.4195411757771221,0.1560033110878764,0.35127248895622254,0.20142321940875624,0.7794372294372296,0.12828549837582082,0.5543741345405578,0.023623725859242863,0.7120741749220073,0.099280984737388
362,g_df_conpool__allergy_None__CNNLSTM__None.pth,0.2355072708635239,0.1520881342073145,0.22162248209307034,0.19611323198121303,0.43607142857142855,0.2873455663305003,0.6824803590774536,0.004826156578182535,0.47235507049038905,0.17936473931664465
363,allergy_order__CNNLSTM_padded_mice.pth,0.407320598661855,0.13057076391783412,0.2897995509392568,0.10810529933899142,0.8292784992784993,0.12383227169705113,0.6916828453540802,0.0043792920887804326,0.7421658176394725,0.0705645361319489
364,__conpool__allergy_None_PCA_CNNLSTM_padded_None.pth,0.4321681102106634,0.10801757856684162,0.3384032247945291,0.0934009531377556,0.835393217893218,0.11760942284511094,0.70250905752182,0.003705728110284482,0.7516071314160746,0.08532704825490285
365,___transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_mice.pth,0.4195411757771221,0.1560033110878764,0.35127248895622254,0.20142321940875624,0.7794372294372296,0.12828549837582082,0.5543741345405578,0.023623725859242863,0.7120741749220073,0.099280984737388
366,g_df___mmc7_None_PCA_CNNLSTM__None.pth,0.5577489395234665,0.03775773080046831,0.45562724657647874,0.067077944011745,0.9629268292682924,0.02249132293522462,0.7390059053897857,0.005395844352790034,0.785153800751041,0.0349771710066405
367,digiulio_None_PCA_LSTM_padded_mean.pth,0.8,0.18708286933869706,0.8,0.18708286933869706,0.8,0.18708286933869706,0.7347276031970977,0.014010328437904254,,
368,g____allergy_None_PCA_LSTM_padded_None.pth,0.34762566665896205,0.11203939234977478,0.22732546189442743,0.08705367458192063,0.789004329004329,0.11879026886644269,0.6919367730617523,0.004343143539698927,0.6343717821629775,0.11044493143583939
369,g_df_conpool__mmc7_None__CNNLSTM_padded_None.pth,0.5510113918909445,0.032462647220475795,0.428502081226447,0.029293188318654143,0.9653048780487804,0.012254277258342532,0.7033403396606446,0.0014619549780647409,0.7913243047293277,0.04020314630494225
370,g_df_conpool__mmc7_None__LSTM__None.pth,0.5334911282127803,0.049457599819040514,0.5293286496696108,0.08037420234963052,0.8101829268292683,0.1435270657058275,0.7012220323085785,0.001221700043689597,0.7714884090571089,0.027605822564524003
371,allergy_None_PCA_CNNLSTM_padded_None.pth,0.41582802417708076,0.1503248571929047,0.3577749436969827,0.18941631656533223,0.8076911976911976,0.12689473273457685,0.6805414438247681,0.00543648533528135,0.7231456628436641,0.0834840189740373
372,g__conpool_transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_None.pth,0.2606603586364785,0.13425762635182414,0.16569847257116044,0.08981066901268249,0.6945490620490621,0.27170303754604064,0.7004958629608155,0.0036439759451500128,0.3610633406854361,0.11263162687313061
373,g__transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_mean.pth,0.3874465597488458,0.15267890300336726,0.28524892112620304,0.12384032466958647,0.7527705627705628,0.12057473107840387,0.5658446311950683,0.01831520396394154,0.6943027101169829,0.08211115583305609
374,allergy__CNNLSTM_padded_mice.pth,0.40905957517659647,0.11153028852251738,0.44852753094858355,0.24423242817462273,0.8383694083694084,0.1260018862097841,0.6797480523586273,0.007318506675457562,0.7096065882957769,0.08171624924298193
375,mmc7_PCA_LSTM_padded_mean.pth,0.6217393063960632,0.05055269050208035,0.5533187241117041,0.11916667695921332,0.9034756097560974,0.035843131439455445,0.6709260463714599,0.002106865436104932,0.8698947148274836,0.03770576889519634
376,____mmc7_None__CNNLSTM_padded_None.pth,0.811818848711696,0.07186000330152584,0.8395580450251503,0.10365187938679656,0.9703658536585366,0.014514756896251714,0.6815730035305023,0.0014682975309633724,0.9625226892474718,0.03671815538230782
377,g____allergy_None_PCA_CNNLSTM__None.pth,0.3762503970030716,0.14600620502569273,0.28544159871937574,0.1277836672499876,0.7257864357864359,0.1280764835555274,0.6805414438247681,0.00543648533528135,0.6688778002204471,0.08201958476210842
378,____allergy_None_PCA_LSTM_padded_None.pth,0.435275384808652,0.12195772786709949,0.33771862532891944,0.1133309657682523,0.8061471861471862,0.12050218036501881,0.6919367730617523,0.004343143539698927,0.7527747515061282,0.08165837239640761
379,g_df_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_None.pth,0.3874465597488458,0.15267890300336726,0.28524892112620304,0.12384032466958647,0.7527705627705628,0.12057473107840387,0.5658446311950683,0.01831520396394154,0.6943027101169829,0.08211115583305609
380,g___transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_GAIN.pth,0.3874465597488458,0.15267890300336726,0.28524892112620304,0.12384032466958647,0.7527705627705628,0.12057473107840387,0.5658446311950683,0.01831520396394154,0.6943027101169829,0.08211115583305609
381,g_df___allergy_None_PCA_LSTM__None.pth,0.34762566665896205,0.11203939234977478,0.22732546189442743,0.08705367458192063,0.789004329004329,0.11879026886644269,0.6919367730617523,0.004343143539698927,0.6343717821629775,0.11044493143583939
382,allergy_phylum__CNNLSTM__mean.pth,0.3840571482920549,0.14955901528013904,0.31520609679278405,0.14182841556758427,0.856424963924964,0.12559341769935484,0.6739600360393524,0.010219494174048153,0.6884866815615303,0.08880287545014487
383,allergy_None__CNNLSTM__mean.pth,0.42939327170893027,0.12781433804941822,0.4055003819709702,0.22968947113970162,0.8383694083694084,0.1260018862097841,0.6796078860759736,0.007271130508892717,0.7167672521482558,0.0882203008892749
384,__conpool__allergy_None_PCA_LSTM_padded_mean.pth,0.41493960583165856,0.16106252336122373,0.3547648678722094,0.20365516288978916,0.763961038961039,0.12266000011522843,0.6892847836017608,0.0019263750095116971,0.7074560241779472,0.08067991450823445
385,g___transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_mice.pth,0.3874465597488458,0.15267890300336726,0.28524892112620304,0.12384032466958647,0.7527705627705628,0.12057473107840387,0.5658446311950683,0.01831520396394154,0.6943027101169829,0.08211115583305609
386,allergy_order__LSTM_padded_mice.pth,0.41061597697567187,0.1275418933759954,0.35863562091503265,0.14083168326986423,0.856424963924964,0.12559341769935484,0.6901176691055297,0.004541967195597727,0.7344754486608293,0.06422554300617601
387,self_distil_____allergy_None_PCA_LSTM_padded_mice.pth,0.45112926501161804,0.10884481919880694,0.4180670054583098,0.1380262236870576,0.8473340548340549,0.12473951091340851,4.016648149490356,0.027027826630263378,0.7640967971767069,0.06616838760005296
388,allergy_PCA_CNNLSTM__mice.pth,0.39670832101812,0.15484205885683394,0.30500633768328866,0.14696799411044376,0.7921356421356422,0.13342894474884298,0.6800955772399903,0.005614064042124166,0.6885838336026158,0.08261430421053369
389,g_df__transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_mean.pth,0.3874465597488458,0.15267890300336726,0.28524892112620304,0.12384032466958647,0.7527705627705628,0.12057473107840387,0.5658446311950683,0.01831520396394154,0.6943027101169829,0.08211115583305609
390,____allergy_None__LSTM_padded_None.pth,0.39954460083997,0.15309368485608002,0.36025809822361543,0.18669869158204278,0.8397582972582974,0.12753685667816916,0.666596657037735,0.008271321796883982,0.6948145865168864,0.10368477536217462
391,___transfer_mmc7_to_allergy_mmc7_phylum__LSTM_padded_mean.pth,0.3643850314129172,0.15481715886748368,0.270553927330368,0.12231639538733048,0.7806673881673883,0.20642648481932838,0.7691180109977722,0.018782317086697458,0.6619153313454575,0.13528121934903284
392,g__conpool__allergy_None__CNNLSTM_padded_None.pth,0.2355072708635239,0.1520881342073145,0.22162248209307034,0.19611323198121303,0.43607142857142855,0.2873455663305003,0.6824803590774536,0.004826156578182535,0.47235507049038905,0.17936473931664465
393,_df_conpool__mmc7_None_PCA_CNNLSTM__None.pth,0.5741146289112629,0.05367504800218699,0.4613133403682356,0.07077893183459968,0.9453048780487805,0.040154233065463334,0.6776416540145874,0.0013869052471041931,0.8293238399762046,0.03176834020097181
394,allergy_None__LSTM__mice.pth,0.4153068992199428,0.13794171474486458,0.527602495543672,0.2931254642967944,0.8299098124098124,0.12708945361498153,0.6664070367813111,0.008357985701093985,0.7037107812156327,0.09339084433914464
395,digiulio_None_PCA_CNNLSTM__mean.pth,0.8,0.18708286933869706,0.8,0.18708286933869706,0.8,0.18708286933869706,0.6862802803516388,0.0024189234317531045,,
396,allergy_order__LSTM__mice.pth,0.4333692347070131,0.10200637179419424,0.3551211107732847,0.110130521704009,0.856424963924964,0.12559341769935484,0.6901174426078797,0.004572361758032931,0.7389029478285016,0.07283398302291015
397,allergy_None__LSTM_padded_mean.pth,0.4341774369129343,0.15315353739912793,0.37163728273642066,0.14406245265033968,0.7697582972582973,0.1578334668701292,0.6663767457008362,0.008558342653046433,0.7136357993172756,0.10514299454614508
398,allergy_phylum__LSTM_padded_mice.pth,0.4155258134659662,0.1619815693719029,0.35075035898765483,0.1615545969972045,0.8121356421356423,0.11712325819991563,0.6774856269359588,0.004776415515842995,0.7069879788167134,0.08109737480074877
399,mmc7_PCA_CNNLSTM_padded_None.pth,0.8371043881706173,0.033600580199740285,0.827940900542688,0.07221401490881199,0.9480487804878048,0.02345905339519671,0.7390059053897857,0.005395844352790034,0.9715554450475908,0.013083750364618455
400,digiulio_None__CNNLSTM_padded_mice.pth,0.8,0.21794494717703367,0.8,0.21794494717703367,0.8,0.21794494717703367,0.6698463141918183,0.008358083550076669,,
401,allergy_None__LSTM__GAIN.pth,0.37787347922050835,0.15320746010783484,0.3404613494520615,0.2501182065717323,0.8330483405483406,0.13082977024460718,0.6664466619491577,0.008605781189072024,0.6666531532762144,0.11731658740375966
402,mmc7__LSTM_padded_None.pth,0.8152393484577726,0.060249318506451155,0.8067776126941346,0.07776563105162364,0.9678048780487805,0.011397057553615694,0.7114860713481903,0.001905177370337576,0.9657815009666866,0.020613948406363707
403,_df_conpool__allergy_None__CNNLSTM_padded_None.pth,0.38508606099745746,0.12438917637918613,0.31127749206696576,0.17377172104942204,0.8362229437229438,0.12047011262557539,0.6824803590774536,0.004826156578182535,0.702707104588358,0.09396649647868195
404,allergy_None_PCA_LSTM_padded_mean.pth,0.4334997225468363,0.13061355697684598,0.39529642287537026,0.15951415380036357,0.8170598845598847,0.118036034508489,0.6922919809818268,0.004460209641166073,0.7686827686333777,0.06152906103160761
405,g_df___allergy_None__LSTM__None.pth,0.24085557538533414,0.14669126895135806,0.14970645274296954,0.09435532179992344,0.67748556998557,0.32260531575944534,0.666596657037735,0.008271321796883982,0.35193453525682833,0.08804784104159315
406,g_df___allergy_None__CNNLSTM__None.pth,0.24892320323354805,0.11756651751746099,0.3420783304745569,0.24677117443070137,0.3441341991341992,0.2213194826346678,0.6792552590370178,0.007334341485810239,0.4947295792345054,0.1453123515770742
407,g__conpool_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_mean.pth,0.2821059561935606,0.1069316299549701,0.18278312077559863,0.07926114612379552,0.8417784992784993,0.12148546839721124,0.7018480241298676,0.0018272647254209675,0.37811240783213595,0.09205901106291313
408,_df_transfer_mmc7_to_allergy_mmc7_phylum__CNNLSTM_padded_None.pth,0.38951338181566786,0.15234435468726,0.2795812554585374,0.11746229827571911,0.7599134199134199,0.12437071223395223,0.5529760420322418,0.020535853830068295,0.7007422755699035,0.07935749169077737
409,_df_conpool__allergy_None_PCA_CNNLSTM_padded_None.pth,0.38964848738099545,0.1296459503076664,0.3155957684179099,0.12498999844459985,0.8381709956709956,0.11915795801625137,0.70250905752182,0.003705728110284482,0.726858403951958,0.06434292998848776
410,allergy_None_PCA_LSTM__mean.pth,0.4002153797351561,0.1463846809148123,0.35469989583261896,0.16350704577627398,0.8390007215007216,0.12259446175244962,0.69209526181221,0.004667072322701728,0.7301849858865019,0.061826033012388856
411,g_df_conpool__mmc7_None_PCA_CNNLSTM__None.pth,0.5764421088990854,0.06442063982209573,0.47180617782456247,0.08057841054839039,0.9453048780487805,0.040154233065463334,0.6776416540145874,0.0013869052471041931,0.79782129312909,0.04242390526866414
